=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Year: 2020,2019,2018"
"Species Name: OPILIO TANNER CRAB"
=========================================================================
"Year","Trip Join","Haul Join","NMFS Area","Gear","Gear Description","Performance","Performance Description","Official Total Catch (mt)","Vessel","Vessel Length (ft)","IFQ Flag","Duration (Min)","Bottom Depth (Fathoms)","Fishing Depth (Fathoms)","Lat DD Start","Lon DD Start","Lat DD End","Lon DD End","T Table","Cruise","Permit","Haul Seq","Haul","Haul Date","Sample Type","% Retained","Date of Entry","Species Code","Species Name","Sex","Sample Size","Sample Number","Sample Weight (kg)","Extrapolated Number","Extrapolated Weight (kg)","Received from NORPAC","Loaded to Repository"
2020,'24129002110000000010','24129002110000000351',513,1,NON PELAGIC,1,NO PROBLEM,8.87,A077,158,N,195,39,39,57.15,-166.53333,57,-166.28333,ATL,24129,2110,351,435,28-MAY-20,B,0,28-MAY-20,5,"OPILIO TANNER CRAB",F,145,2,171.68,120,5.39,13-JUL-20,15-JUL-20
2020,'23991002733000000008','23991002733000000172',521,1,NON PELAGIC,1,NO PROBLEM,19.75,A050,295,N,93,52,52,57.54833,-171.43833,57.57667,-171.285,ATL,23991,2733,172,67,03-MAR-20,B,0,03-MAR-20,5,"OPILIO TANNER CRAB",M,300,2,104.56,131,45.82,13-JUL-20,15-JUL-20
2020,'23991002733000000009','23991002733000000222',521,1,NON PELAGIC,1,NO PROBLEM,17.3,A050,295,N,330,50,50,57.81333,-171.34167,57.98,-171.29833,ATL,23991,2733,222,3079,15-MAR-20,B,0,15-MAR-20,5,"OPILIO TANNER CRAB",M,296,1,2.32,58,8.19,13-JUL-20,15-JUL-20
2020,'23991002733000000009','23991002733000000223',521,1,NON PELAGIC,1,NO PROBLEM,32.23,A050,295,N,360,50,50,58,-171.29167,57.99833,-171.29333,ATL,23991,2733,223,4021,15-MAR-20,B,0,15-MAR-20,5,"OPILIO TANNER CRAB",F,384,1,1.06,84,5.04,13-JUL-20,15-JUL-20
2020,'23991002733000000009','23991002733000000231',521,1,NON PELAGIC,1,NO PROBLEM,36.32,A050,295,N,150,52,52,58.08167,-171.61,57.94333,-171.55167,ATL,23991,2733,231,76,16-MAR-20,B,0,16-MAR-20,5,"OPILIO TANNER CRAB",M,311,4,50.7,467,130.83,13-JUL-20,15-JUL-20
2020,'24040002134000000004','24040002134000000107',513,1,NON PELAGIC,1,NO PROBLEM,18.98,A110,219,N,277.8,38,38,57.78,-168.49333,57.55167,-168.47167,ATL,24040,2134,107,75,17-FEB-20,B,0,17-FEB-20,5,"OPILIO TANNER CRAB",M,353,15,.58,806,211.81,13-JUL-20,15-JUL-20
2020,'24134001996000000003','24134001996000000165',514,1,NON PELAGIC,1,NO PROBLEM,23.36,A078,296,N,199.8,23,23,59.055,-168.64833,59.04,-168.285,ATL,24134,1996,165,305,01-MAY-20,B,0,01-MAY-20,5,"OPILIO TANNER CRAB",M,408,1,3.59,172,23.5,13-JUL-20,15-JUL-20
2020,'24040002134000000004','24040002134000000074',513,1,NON PELAGIC,1,NO PROBLEM,54.76,A110,219,N,180,39,39,57.285,-168.23,57.31,-168.48333,ATL,24040,2134,74,52,11-FEB-20,B,0,11-FEB-20,5,"OPILIO TANNER CRAB",M,779,1,,70,37.97,13-JUL-20,15-JUL-20
2020,'24134001996000000002','24134001996000000149',514,1,NON PELAGIC,1,NO PROBLEM,27.11,A078,296,N,258,33,33,58.775,-169.70667,58.815,-169.235,ATL,24134,1996,149,289,23-APR-20,B,0,23-APR-20,5,"OPILIO TANNER CRAB",M,358,2,,152,12.13,13-JUL-20,15-JUL-20
2020,'24134001996000000002','24134001996000000155',514,1,NON PELAGIC,1,NO PROBLEM,18.95,A078,296,N,300,31,31,58.73667,-169.06667,58.93833,-169.465,ATL,24134,1996,155,295,25-APR-20,B,0,25-APR-20,5,"OPILIO TANNER CRAB",M,364,7,.94,364,46.33,13-JUL-20,15-JUL-20
2020,'24134001996000000002','24134001996000000138',514,1,NON PELAGIC,1,NO PROBLEM,3.72,A078,296,N,235.2,34,34,58.095,-168.38667,58.32667,-168.36167,ATL,24134,1996,138,278,21-APR-20,B,0,21-APR-20,5,"OPILIO TANNER CRAB",M,218,2,74.34,33,4.18,13-JUL-20,15-JUL-20
2020,'24134001996000000002','24134001996000000116',513,1,NON PELAGIC,1,NO PROBLEM,9.51,A078,296,N,259.8,33,33,57.44,-165.405,57.65167,-165.065,ATL,24134,1996,116,256,16-APR-20,B,0,16-APR-20,5,"OPILIO TANNER CRAB",M,194,1,136.59,48,2.42,13-JUL-20,15-JUL-20
2020,'24132005822000000005','24132005822000000067',513,1,NON PELAGIC,1,NO PROBLEM,13.87,A639,120,N,256.8,38,38,57.05,-165.88333,57.13333,-166.2,ATL,24132,5822,67,200,06-APR-20,B,0,06-APR-20,5,"OPILIO TANNER CRAB",M,165,1,129.5,84,8.35,13-JUL-20,15-JUL-20
2020,'24132005822000000005','24132005822000000069',513,1,NON PELAGIC,1,NO PROBLEM,10.87,A639,120,N,223.2,38,38,57.05,-165.83333,57.15,-166.1,ATL,24132,5822,69,202,06-APR-20,B,0,06-APR-20,5,"OPILIO TANNER CRAB",M,209,1,159.19,51,20.49,13-JUL-20,15-JUL-20
2020,'24132005822000000005','24132005822000000072',513,1,NON PELAGIC,1,NO PROBLEM,14.52,A639,120,N,253.8,39,39,57.13333,-166.85,57.03333,-167.01667,ATL,24132,5822,72,205,07-APR-20,B,0,07-APR-20,5,"OPILIO TANNER CRAB",M,245,1,32.12,59,18.95,13-JUL-20,15-JUL-20
2020,'23989006323000000001','23989006323000000012',524,8,LONGLINER,1,NO PROBLEM,46,A660,167,N,1456.8,75,,59.93333,-177.5,60.07333,-177.34,ATL,23989,6323,12,12,01-FEB-20,B,0,01-FEB-20,5,"OPILIO TANNER CRAB",M,14856,1,.72,4,1.46,13-JUL-20,15-JUL-20
2020,'24184000661000000001','24184000661000000028',514,1,NON PELAGIC,1,NO PROBLEM,39.44,A001,201,N,204,34,34,58.9,-169.54833,58.72333,-169.62333,ATL,24184,661,28,278,23-APR-20,B,0,23-APR-20,5,"OPILIO TANNER CRAB",M,396,1,.18,100,7.97,13-JUL-20,15-JUL-20
2020,'24147002733000000002','24147002733000000153',514,1,NON PELAGIC,1,NO PROBLEM,17.96,A050,295,N,238.2,27,27,58.49167,-168.04833,58.57833,-168.50167,ATL,24147,2733,153,133,22-APR-20,B,0,22-APR-20,5,"OPILIO TANNER CRAB",M,326,2,3.85,110,11.01,13-JUL-20,15-JUL-20
2020,'23940001610000000005','23940001610000000114',521,1,NON PELAGIC,1,NO PROBLEM,16.98,A034,140,N,133.8,50,50,58.00167,-171.45333,57.99667,-171.355,ATL,23940,1610,114,113,11-MAR-20,B,0,11-MAR-20,5,"OPILIO TANNER CRAB",F,218,1,.58,78,4.68,13-JUL-20,15-JUL-20
2020,'24168001610000000004','24168001610000000046',509,1,NON PELAGIC,1,NO PROBLEM,21.45,A034,140,N,342,34,34,57.16333,-163.53667,57.24167,-163.72833,ATL,24168,1610,46,168,05-APR-20,B,0,05-APR-20,5,"OPILIO TANNER CRAB",M,235,1,.26,91,5.48,13-JUL-20,15-JUL-20
2020,'24033003694000000008','24033003694000000131',521,1,NON PELAGIC,1,NO PROBLEM,18,A103,186,N,141,50,50,57.91333,-171.42667,57.80833,-171.29,ATL,24033,3694,131,131,14-MAR-20,B,0,14-MAR-20,5,"OPILIO TANNER CRAB",F,217,7,251.39,584,45.04,13-JUL-20,15-JUL-20
2020,'24033003694000000008','24033003694000000136',521,1,NON PELAGIC,1,NO PROBLEM,45.28,A103,186,N,289.2,49,49,57.8,-171.375,58.02833,-171.17167,ATL,24033,3694,136,136,15-MAR-20,B,0,15-MAR-20,5,"OPILIO TANNER CRAB",M,419,1,151.55,108,33.37,13-JUL-20,15-JUL-20
2020,'24033003694000000008','24033003694000000137',521,1,NON PELAGIC,1,NO PROBLEM,6.65,A103,186,N,241.2,49,49,57.94,-171.16167,57.705,-171.14,ATL,24033,3694,137,137,16-MAR-20,B,0,16-MAR-20,5,"OPILIO TANNER CRAB",F,130,1,103.74,50,5.55,13-JUL-20,15-JUL-20
2020,'24132005822000000007','24132005822000000087',513,1,NON PELAGIC,1,NO PROBLEM,22.38,A639,120,N,225,39,39,57.1,-167.03333,57.1,-166.68333,ATL,24132,5822,87,220,13-APR-20,B,0,13-APR-20,5,"OPILIO TANNER CRAB",M,371,2,568.3,118,14.11,13-JUL-20,15-JUL-20
2020,'24020003835000000009','24020003835000000150',521,1,NON PELAGIC,1,NO PROBLEM,12.07,A276,230,N,117,49,49,57.88,-171.11833,57.79333,-171.06,ATL,24020,3835,150,140,08-MAR-20,B,0,08-MAR-20,5,"OPILIO TANNER CRAB",M,387,1,.49,31,9.67,13-JUL-20,15-JUL-20
2020,'24024034017000000003','24024034017000000120',513,1,NON PELAGIC,1,NO PROBLEM,21.26,77812,194,N,301.8,34,34,57.57333,-167.69333,57.615,-167.63667,ATL,24024,34017,120,120,16-FEB-20,B,0,16-FEB-20,5,"OPILIO TANNER CRAB",M,222,1,13.2,96,3.82,13-JUL-20,15-JUL-20
2020,'23953003996000000001','23953003996000000002',509,1,NON PELAGIC,1,NO PROBLEM,13.64,A315,99,N,435,50,50,54.71667,-165.15,55.05,-164.73333,ATL,23953,3996,2,2,21-JAN-20,B,10,21-JAN-20,5,"OPILIO TANNER CRAB",M,132,1,2.5,103,10.34,13-JUL-20,15-JUL-20
2020,'24162003835000000003','24162003835000000052',509,1,NON PELAGIC,1,NO PROBLEM,20.98,A276,230,N,333,34,34,57.28667,-163.44333,57.195,-163.97333,ATL,24162,3835,52,243,12-APR-20,B,0,12-APR-20,5,"OPILIO TANNER CRAB",M,375,1,2.39,56,12.33,13-JUL-20,15-JUL-20
2020,'24022005822000000003','24022005822000000008',513,1,NON PELAGIC,1,NO PROBLEM,29.08,A639,120,N,304.2,41,41,57.13333,-168.15,57.13333,-167.73333,ATL,24022,5822,8,8,24-JAN-20,B,0,24-JAN-20,5,"OPILIO TANNER CRAB",F,456,1,1102.42,61,8.6,13-JUL-20,15-JUL-20
2020,'24022005822000000003','24022005822000000011',513,1,NON PELAGIC,1,NO PROBLEM,10.99,A639,120,N,207,39,39,57.18333,-167.7,57.16667,-167.45,ATL,24022,5822,11,11,25-JAN-20,B,0,25-JAN-20,5,"OPILIO TANNER CRAB",,201,105,490.35,105,35.03,13-JUL-20,15-JUL-20
2020,'24022005822000000003','24022005822000000012',513,1,NON PELAGIC,1,NO PROBLEM,19.04,A639,120,N,240,39,39,57.15,-167.43333,57.13333,-167.16667,ATL,24022,5822,12,12,26-JAN-20,B,0,26-JAN-20,5,"OPILIO TANNER CRAB",F,308,2,170.26,122,25.72,13-JUL-20,15-JUL-20
2020,'24162003835000000003','24162003835000000097',509,1,NON PELAGIC,1,NO PROBLEM,3.96,A276,230,N,216,26,26,57.49,-164.40167,57.62167,-164.38,ATL,24162,3835,97,278,20-APR-20,B,0,20-APR-20,5,"OPILIO TANNER CRAB",F,194,1,.77,20,2.04,13-JUL-20,15-JUL-20
2020,'24024034017000000004','24024034017000000170',521,1,NON PELAGIC,1,NO PROBLEM,13.55,77812,194,N,109.2,45,45,57.345,-171.075,57.24167,-171.09,ATL,24024,34017,170,170,01-MAR-20,B,0,01-MAR-20,5,"OPILIO TANNER CRAB",M,108,1,284.15,123,22.21,13-JUL-20,15-JUL-20
2020,'24003003819000000011','24003003819000000189',521,1,NON PELAGIC,9,FISHING DURATION AFFECTED,27.15,A117,221,N,189,51,51,58.00667,-171.36333,57.92833,-171.405,ATL,24003,3819,189,189,15-MAR-20,B,0,15-MAR-20,5,"OPILIO TANNER CRAB",M,365,1,.8,74,20.8,13-JUL-20,15-JUL-20
2020,'24022005822000000007','24022005822000000095',513,1,NON PELAGIC,1,NO PROBLEM,47.14,A639,120,N,240,41,41,56.61667,-165.93333,56.6,-165.61667,ATL,24022,5822,95,94,24-FEB-20,B,0,24-FEB-20,5,"OPILIO TANNER CRAB",M,727,1,5.7,65,5.83,13-JUL-20,15-JUL-20
2020,'24022005822000000007','24022005822000000097',513,1,NON PELAGIC,1,NO PROBLEM,27,A639,120,N,207,43,43,56.63333,-166.03333,56.6,-165.78333,ATL,24022,5822,97,96,25-FEB-20,B,0,25-FEB-20,5,"OPILIO TANNER CRAB",M,418,2,78.83,129,25.11,13-JUL-20,15-JUL-20
2020,'24022005822000000007','24022005822000000099',513,1,NON PELAGIC,1,NO PROBLEM,20.68,A639,120,N,261,42,42,56.58333,-165.78333,56.53333,-165.48333,ATL,24022,5822,99,98,25-FEB-20,B,0,25-FEB-20,5,"OPILIO TANNER CRAB",M,324,2,57.66,127,43.23,13-JUL-20,15-JUL-20
2020,'24153003423000000002','24153003423000000017',521,1,NON PELAGIC,1,NO PROBLEM,40.89,A108,215,N,486,52,52,58.06167,-171.53,57.95667,-171.45167,ATL,24153,3423,17,4011,17-MAR-20,B,0,17-MAR-20,5,"OPILIO TANNER CRAB",M,456,14,.89,1255,195.41,13-JUL-20,15-JUL-20
2020,'24153003423000000002','24153003423000000022',521,1,NON PELAGIC,1,NO PROBLEM,11.91,A108,215,N,211.8,49,49,57.965,-171.29,58.14333,-171.50667,ATL,24153,3423,22,117,18-MAR-20,B,0,18-MAR-20,5,"OPILIO TANNER CRAB",M,242,5,.24,246,46.31,13-JUL-20,15-JUL-20
2020,'24022005822000000008','24022005822000000108',521,1,NON PELAGIC,1,NO PROBLEM,50.07,A639,120,N,120,49,49,57.21667,-171.1,57.3,-171.03333,ATL,24022,5822,108,107,02-MAR-20,B,0,02-MAR-20,5,"OPILIO TANNER CRAB",M,651,8,84.14,614,197.28,13-JUL-20,15-JUL-20
2020,'24022005822000000008','24022005822000000115',521,1,NON PELAGIC,1,NO PROBLEM,59.01,A639,120,N,147,52,52,57.51667,-171.38333,57.53333,-171.23333,ATL,24022,5822,115,114,04-MAR-20,B,0,04-MAR-20,5,"OPILIO TANNER CRAB",M,875,1,17.2,67,8.09,13-JUL-20,15-JUL-20
2020,'24022005822000000010','24022005822000000123',521,1,NON PELAGIC,1,NO PROBLEM,43.74,A639,120,N,220.2,51,51,57.53333,-171.43333,57.53333,-171.1,ATL,24022,5822,123,122,09-MAR-20,B,0,09-MAR-20,5,"OPILIO TANNER CRAB",M,547,7,3.52,559,162.99,13-JUL-20,15-JUL-20
2020,'24022005822000000010','24022005822000000129',521,1,NON PELAGIC,1,NO PROBLEM,20.43,A639,120,N,196.8,53,53,57.65,-171.36667,57.48333,-171.4,ATL,24022,5822,129,128,11-MAR-20,B,0,11-MAR-20,5,"OPILIO TANNER CRAB",M,334,1,40.39,61,39.12,13-JUL-20,15-JUL-20
2020,'24022005822000000010','24022005822000000132',521,1,NON PELAGIC,1,NO PROBLEM,33.73,A639,120,N,295.8,52,52,57.21667,-171.08333,57.41667,-171.33333,ATL,24022,5822,132,131,12-MAR-20,B,0,12-MAR-20,5,"OPILIO TANNER CRAB",M,562,7,172.44,418,106.92,13-JUL-20,15-JUL-20
2020,'24015001996000000006','24015001996000000169',521,1,NON PELAGIC,1,NO PROBLEM,45.44,A078,296,N,69,48,48,57.59667,-171.12833,57.66333,-171.11833,ATL,24015,1996,169,122,07-MAR-20,B,0,07-MAR-20,5,"OPILIO TANNER CRAB",F,429,2,61.58,212,31.77,13-JUL-20,15-JUL-20
2020,'23998034249000000009','23998034249000000186',521,1,NON PELAGIC,1,NO PROBLEM,42.37,A999,208,N,51,48,48,57.97,-171.31833,57.92833,-171.28,ATL,23998,34249,186,70,13-MAR-20,B,0,13-MAR-20,5,"OPILIO TANNER CRAB",M,322,1,2.75,131,39.43,13-JUL-20,15-JUL-20
2020,'24003003819000000011','24003003819000000184',521,1,NON PELAGIC,1,NO PROBLEM,42.79,A117,221,N,76.8,50,50,57.835,-171.27667,57.90833,-171.32,ATL,24003,3819,184,184,14-MAR-20,B,0,14-MAR-20,5,"OPILIO TANNER CRAB",F,386,1,,111,13.3,13-JUL-20,15-JUL-20
2020,'24003003819000000007','24003003819000000108',513,1,NON PELAGIC,1,NO PROBLEM,79.18,A117,221,N,258,39,39,56.995,-167.06167,56.93167,-167.02167,ATL,24003,3819,108,108,20-FEB-20,B,0,20-FEB-20,5,"OPILIO TANNER CRAB",M,1011,1,3.94,78,9.4,13-JUL-20,15-JUL-20
2020,'24003003819000000011','24003003819000000162',521,1,NON PELAGIC,1,NO PROBLEM,58.58,A117,221,N,85.8,52,52,57.53667,-171.36167,57.63,-171.385,ATL,24003,3819,162,162,09-MAR-20,B,0,09-MAR-20,5,"OPILIO TANNER CRAB",M,719,2,.7,244,66.78,13-JUL-20,15-JUL-20
2020,'24003003819000000011','24003003819000000171',521,1,NON PELAGIC,1,NO PROBLEM,45.27,A117,221,N,76.2,50,50,57.90333,-171.285,57.985,-171.31833,ATL,24003,3819,171,171,12-MAR-20,B,0,12-MAR-20,5,"OPILIO TANNER CRAB",F,508,1,,89,8.02,13-JUL-20,15-JUL-20
2020,'24024034017000000002','24024034017000000032',509,1,NON PELAGIC,1,NO PROBLEM,8.99,77812,194,N,187.2,27,27,57.18,-163.19333,57.255,-163.5,ATL,24024,34017,32,32,27-JAN-20,B,0,27-JAN-20,5,"OPILIO TANNER CRAB",M,157,2,.55,114,10.28,13-JUL-20,15-JUL-20
2020,'23998034249000000011','23998034249000000218',513,1,NON PELAGIC,1,NO PROBLEM,.3,A999,208,N,133.2,32,32,57.735,-165.90167,57.725,-166.13667,ATL,23998,34249,218,81,25-MAR-20,B,0,25-MAR-20,5,"OPILIO TANNER CRAB",F,210,1,,1,.1,13-JUL-20,15-JUL-20
2020,'24061001167000000012','24061001167000000018',517,1,NON PELAGIC,1,NO PROBLEM,34.68,A022,124,N,205.2,60,58,54.79,-165.14833,55.01667,-165.05333,ATL,24061,1167,18,18,16-FEB-20,B,0,16-FEB-20,5,"OPILIO TANNER CRAB",M,365,1,,95,33.29,13-JUL-20,15-JUL-20
2020,'23998034249000000011','23998034249000000248',513,1,NON PELAGIC,1,NO PROBLEM,32.82,A999,208,N,361.2,33,33,57.31833,-166.32833,57.33833,-166.15333,ATL,23998,34249,248,92,30-MAR-20,B,0,30-MAR-20,5,"OPILIO TANNER CRAB",,337,1,68.81,97,8.74,13-JUL-20,15-JUL-20
2020,'24015001996000000006','24015001996000000178',521,1,NON PELAGIC,1,NO PROBLEM,28.38,A078,296,N,189,50,50,57.475,-171.115,57.58333,-171.325,ATL,24015,1996,178,131,10-MAR-20,B,0,10-MAR-20,5,"OPILIO TANNER CRAB",M,393,2,94.07,144,33.79,13-JUL-20,15-JUL-20
2020,'24015001996000000006','24015001996000000181',521,1,NON PELAGIC,1,NO PROBLEM,10.06,A078,296,N,195,52,52,57.72167,-171.445,57.55167,-171.35333,ATL,24015,1996,181,134,11-MAR-20,B,0,11-MAR-20,5,"OPILIO TANNER CRAB",M,254,4,57.45,158,48.48,13-JUL-20,15-JUL-20
2020,'23998034249000000006','23998034249000000122',513,1,NON PELAGIC,1,NO PROBLEM,35.68,A999,208,N,135,42,42,56.53667,-165.515,56.54333,-165.42333,ATL,23998,34249,122,3054,25-FEB-20,B,0,25-FEB-20,5,"OPILIO TANNER CRAB",M,307,1,131.34,116,24.28,13-JUL-20,15-JUL-20
2020,'24127004450000000001','24127004450000000006',521,8,LONGLINER,1,NO PROBLEM,11.48,A553,135,N,1173,70,,57.74167,-172.88,57.74167,-172.88,ATL,24127,4450,6,179,23-APR-20,B,0,23-APR-20,5,"OPILIO TANNER CRAB",M,5496,1,.33,3,.77,13-JUL-20,15-JUL-20
2020,'23944000278000000001','23944000278000000016',524,6,POT OR TRAP,1,NO PROBLEM,9.53,A432,165,N,1465.2,36,,58.99444,-170.23417,58.89,-170.23472,ATL,23944,278,16,16,06-JAN-20,T,0,06-JAN-20,5,"OPILIO TANNER CRAB",M,15,37,7.33,124,24.43,13-JUL-20,15-JUL-20
2020,'24020003835000000011','24020003835000000200',513,1,NON PELAGIC,1,NO PROBLEM,34.36,A276,230,N,219,38,38,57.12167,-166.88833,57.05833,-166.74667,ATL,24020,3835,200,177,21-MAR-20,B,0,21-MAR-20,5,"OPILIO TANNER CRAB",M,449,1,20.5,77,12.25,13-JUL-20,15-JUL-20
2020,'24048003369000000008','24048003369000000136',521,1,NON PELAGIC,1,NO PROBLEM,24.63,A047,185,N,198,48,48,57.84639,-171.26667,57.72278,-171.02056,ATL,24048,3369,136,135,09-MAR-20,B,0,09-MAR-20,5,"OPILIO TANNER CRAB",M,543,3,3.96,136,40.82,13-JUL-20,15-JUL-20
2020,'24048003369000000008','24048003369000000139',521,1,NON PELAGIC,2,CRAB POT IN HAUL,21.74,A047,185,N,177,51,51,57.60889,-171.27139,57.44361,-171.38139,ATL,24048,3369,139,138,10-MAR-20,B,0,10-MAR-20,5,"OPILIO TANNER CRAB",M,389,1,168.01,55,7.76,13-JUL-20,15-JUL-20
2020,'24132005822000000007','24132005822000000101',524,1,NON PELAGIC,1,NO PROBLEM,48.93,A639,120,N,15,39,39,58.13333,-170.43333,58.13333,-170.43333,ATL,24132,5822,101,234,18-APR-20,B,0,18-APR-20,5,"OPILIO TANNER CRAB",M,842,1,,58,6.98,13-JUL-20,15-JUL-20
2020,'24132005822000000009','24132005822000000102',524,1,NON PELAGIC,1,NO PROBLEM,47.97,A639,120,N,73.2,40,40,58.01667,-170.36667,58.06667,-170.38333,ATL,24132,5822,102,235,23-APR-20,B,0,23-APR-20,5,"OPILIO TANNER CRAB",M,831,1,,58,5.78,13-JUL-20,15-JUL-20
2020,'24020003835000000011','24020003835000000226',513,1,NON PELAGIC,1,NO PROBLEM,34.61,A276,230,N,172.2,39,39,57.225,-168.03833,57.30667,-167.935,ATL,24020,3835,226,197,26-MAR-20,B,0,26-MAR-20,5,"OPILIO TANNER CRAB",M,340,1,132.41,101,23.3,13-JUL-20,15-JUL-20
2020,'24020003835000000011','24020003835000000227',513,1,NON PELAGIC,1,NO PROBLEM,29.35,A276,230,N,192,37,37,57.09,-166.18833,57.065,-166.06,ATL,24020,3835,227,198,27-MAR-20,B,0,27-MAR-20,5,"OPILIO TANNER CRAB",M,342,2,773.28,167,45.18,13-JUL-20,15-JUL-20
2020,'23989006323000000005','23989006323000000079',521,8,LONGLINER,1,NO PROBLEM,34.5,A660,167,N,1414.8,63,,59.05833,-173.76667,59.085,-173.74667,ATL,23989,6323,79,79,28-APR-20,B,0,28-APR-20,5,"OPILIO TANNER CRAB",M,21456,3,1.31,10,3.71,13-JUL-20,15-JUL-20
2020,'24040002134000000006','24040002134000000221',521,1,NON PELAGIC,1,NO PROBLEM,12.15,A110,219,N,490.2,52,52,57.98667,-171.25,57.805,-171.45833,ATL,24040,2134,221,5019,16-MAR-20,B,0,16-MAR-20,5,"OPILIO TANNER CRAB",M,163,8,,598,131.47,13-JUL-20,15-JUL-20
2020,'23914007161000000072','23914007161000002450',509,6,POT OR TRAP,1,NO PROBLEM,4.01,A677,124,N,1605,47,,55.96667,-163.28333,55.91667,-163.35,ATL,23914,7161,2450,20,10-JAN-20,T,0,10-JAN-20,5,"OPILIO TANNER CRAB",M,12,0,.09,1,.29,13-JUL-20,15-JUL-20
2020,'24120003336000000001','24120003336000000019',521,8,LONGLINER,1,NO PROBLEM,13.97,A237,155,N,1053,54,,57.02167,-170.915,57.02167,-170.915,ATL,24120,3336,19,82,13-FEB-20,B,0,13-FEB-20,5,"OPILIO TANNER CRAB",M,3942,2,.94,2,.94,13-JUL-20,15-JUL-20
2020,'23944000278000000001','23944000278000000040',514,6,POT OR TRAP,1,NO PROBLEM,9.03,A432,165,N,1249.8,34,,58.9975,-169.7475,58.87694,-169.74028,ATL,23944,278,40,40,10-JAN-20,T,0,10-JAN-20,5,"OPILIO TANNER CRAB",M,12,23,4.66,93,19.05,13-JUL-20,15-JUL-20
2020,'24004003819000000001','24004003819000000007',521,1,NON PELAGIC,1,NO PROBLEM,24.64,A117,221,N,120,51,51,57.995,-171.33,57.97,-171.315,ATL,24004,3819,7,243,31-MAR-20,B,0,31-MAR-20,5,"OPILIO TANNER CRAB",M,603,7,.47,286,85.02,13-JUL-20,15-JUL-20
2020,'24004003819000000001','24004003819000000009',521,1,NON PELAGIC,1,NO PROBLEM,18.89,A117,221,N,237,51,51,57.94333,-171.20333,58.05667,-171.25,ATL,24004,3819,9,245,31-MAR-20,B,0,31-MAR-20,5,"OPILIO TANNER CRAB",,457,1,1.08,41,9.92,13-JUL-20,15-JUL-20
2020,'24004003819000000001','24004003819000000012',521,1,NON PELAGIC,1,NO PROBLEM,1.14,A117,221,N,157.8,45,45,57.96,-170.79167,57.955,-170.47667,ATL,24004,3819,12,248,01-APR-20,B,0,01-APR-20,5,"OPILIO TANNER CRAB",M,156,1,.22,7,1.75,13-JUL-20,15-JUL-20
2020,'24129002110000000006','24129002110000000153',509,1,NON PELAGIC,1,NO PROBLEM,9.67,A077,158,N,390,34,34,57.43333,-164.63333,57.33333,-164.05,ATL,24129,2110,153,238,07-APR-20,B,0,07-APR-20,5,"OPILIO TANNER CRAB",M,152,1,129.6,63,10.69,13-JUL-20,15-JUL-20
2020,'24048003369000000007','24048003369000000118',521,1,NON PELAGIC,1,NO PROBLEM,34.41,A047,185,N,180,49,49,57.39472,-171.06056,57.21861,-171.06778,ATL,24048,3369,118,117,01-MAR-20,B,0,01-MAR-20,5,"OPILIO TANNER CRAB",M,630,9,683.67,485,126.19,13-JUL-20,15-JUL-20
2020,'24067004533000000003','24067004533000000035',521,8,LONGLINER,1,NO PROBLEM,8.29,A307,124,N,562.8,53,,57.67167,-171.55667,57.67167,-171.265,ATL,24067,4533,35,34,27-FEB-20,B,0,27-FEB-20,5,"OPILIO TANNER CRAB",M,3495,2,.84,2,.84,13-JUL-20,15-JUL-20
2020,'24129002110000000010','24129002110000000337',513,1,NON PELAGIC,1,NO PROBLEM,2.8,A077,158,N,169.8,38,38,57.5,-168.43333,57.36667,-168.35,ATL,24129,2110,337,421,25-MAY-20,B,0,25-MAY-20,5,"OPILIO TANNER CRAB",F,189,1,17.52,15,.74,13-JUL-20,15-JUL-20
2020,'24129002110000000010','24129002110000000346',513,1,NON PELAGIC,1,NO PROBLEM,5.46,A077,158,N,175.2,40,40,57.15,-167.93333,57.26667,-167.66667,ATL,24129,2110,346,430,27-MAY-20,B,0,27-MAY-20,5,"OPILIO TANNER CRAB",M,193,2,352.71,53,16.38,13-JUL-20,15-JUL-20
2020,'23948032693000000002','23948032693000000011',517,6,POT OR TRAP,1,NO PROBLEM,6.97,76787,58,N,1728,60,,54.99389,-165.15361,54.91861,-165.14944,ATL,23948,32693,11,11,10-JAN-20,T,,10-JAN-20,5,"OPILIO TANNER CRAB",U,36,2,1.2,4,2.47,13-JUL-20,15-JUL-20
2020,'24132005822000000001','24132005822000000018',513,1,NON PELAGIC,1,NO PROBLEM,45.42,A639,120,N,121.2,39,39,57.13333,-166.85,57.15,-167.01667,ATL,24132,5822,18,151,21-MAR-20,B,0,21-MAR-20,5,"OPILIO TANNER CRAB",M,840,1,2.1,54,8.65,13-JUL-20,15-JUL-20
2020,'24020003835000000009','24020003835000000163',521,1,NON PELAGIC,1,NO PROBLEM,26.32,A276,230,N,99,48,48,57.85167,-171.17167,57.78833,-171.06667,ATL,24020,3835,163,150,10-MAR-20,B,0,10-MAR-20,5,"OPILIO TANNER CRAB",F,358,2,,147,12.48,13-JUL-20,15-JUL-20
2020,'24020003835000000009','24020003835000000164',521,1,NON PELAGIC,1,NO PROBLEM,16.64,A276,230,N,88.8,51,51,57.59667,-171.275,57.61,-171.41833,ATL,24020,3835,164,151,10-MAR-20,B,0,10-MAR-20,5,"OPILIO TANNER CRAB",F,358,2,.48,93,6.5,13-JUL-20,15-JUL-20
